[2025-02-27 00:29:49,957][__main__][INFO] - Current working directory: /home/anthony/Project/rl-scm-tests/blicket_text/exp_output/2025.02.27/002949/0
[2025-02-27 00:29:58,425][__main__][INFO] - Starting trial 112...
[2025-02-27 00:29:58,503][__main__][INFO] - Trial 112 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,503][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,503][__main__][INFO] - Starting trial 113...
[2025-02-27 00:29:58,582][__main__][INFO] - Trial 113 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,582][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,582][__main__][INFO] - Starting trial 114...
[2025-02-27 00:29:58,660][__main__][INFO] - Trial 114 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,660][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,660][__main__][INFO] - Starting trial 115...
[2025-02-27 00:29:58,738][__main__][INFO] - Trial 115 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,738][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,738][__main__][INFO] - Starting trial 116...
[2025-02-27 00:29:58,816][__main__][INFO] - Trial 116 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,816][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,816][__main__][INFO] - Starting trial 117...
[2025-02-27 00:29:58,894][__main__][INFO] - Trial 117 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,894][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,894][__main__][INFO] - Starting trial 118...
[2025-02-27 00:29:58,972][__main__][INFO] - Trial 118 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:58,972][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:58,972][__main__][INFO] - Starting trial 119...
[2025-02-27 00:29:59,051][__main__][INFO] - Trial 119 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,051][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,051][__main__][INFO] - Starting trial 120...
[2025-02-27 00:29:59,129][__main__][INFO] - Trial 120 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,130][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,130][__main__][INFO] - Starting trial 121...
[2025-02-27 00:29:59,208][__main__][INFO] - Trial 121 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,208][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,208][__main__][INFO] - Starting trial 122...
[2025-02-27 00:29:59,287][__main__][INFO] - Trial 122 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,287][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,287][__main__][INFO] - Starting trial 123...
[2025-02-27 00:29:59,366][__main__][INFO] - Trial 123 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,366][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,366][__main__][INFO] - Starting trial 124...
[2025-02-27 00:29:59,445][__main__][INFO] - Trial 124 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,446][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,446][__main__][INFO] - Starting trial 125...
[2025-02-27 00:29:59,525][__main__][INFO] - Trial 125 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,526][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,526][__main__][INFO] - Starting trial 126...
[2025-02-27 00:29:59,605][__main__][INFO] - Trial 126 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,605][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,605][__main__][INFO] - Starting trial 127...
[2025-02-27 00:29:59,685][__main__][INFO] - Trial 127 completed in 32 steps. Questions correct: 4/4
[2025-02-27 00:29:59,685][__main__][INFO] - Estimated cost so far: 0
[2025-02-27 00:29:59,685][__main__][INFO] - Estimated total cost: 0
