[2025-02-28 11:42:32,716][__main__][INFO] - Current working directory: /home/anthony/Project/rl-scm-tests/blicket_text/exp_output/2025.02.28/114232/0
[2025-02-28 11:42:44,730][__main__][INFO] - Starting trial 112...
[2025-02-28 11:42:44,836][__main__][INFO] - Trial 112 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:44,837][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:44,837][__main__][INFO] - Starting trial 113...
[2025-02-28 11:42:44,944][__main__][INFO] - Trial 113 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:44,944][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:44,944][__main__][INFO] - Starting trial 114...
[2025-02-28 11:42:45,051][__main__][INFO] - Trial 114 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,051][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,051][__main__][INFO] - Starting trial 115...
[2025-02-28 11:42:45,158][__main__][INFO] - Trial 115 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,158][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,158][__main__][INFO] - Starting trial 116...
[2025-02-28 11:42:45,266][__main__][INFO] - Trial 116 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,266][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,266][__main__][INFO] - Starting trial 117...
[2025-02-28 11:42:45,373][__main__][INFO] - Trial 117 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,374][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,374][__main__][INFO] - Starting trial 118...
[2025-02-28 11:42:45,481][__main__][INFO] - Trial 118 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,481][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,481][__main__][INFO] - Starting trial 119...
[2025-02-28 11:42:45,589][__main__][INFO] - Trial 119 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,589][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,589][__main__][INFO] - Starting trial 120...
[2025-02-28 11:42:45,697][__main__][INFO] - Trial 120 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,697][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,697][__main__][INFO] - Starting trial 121...
[2025-02-28 11:42:45,805][__main__][INFO] - Trial 121 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,805][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,805][__main__][INFO] - Starting trial 122...
[2025-02-28 11:42:45,912][__main__][INFO] - Trial 122 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:45,912][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:45,912][__main__][INFO] - Starting trial 123...
[2025-02-28 11:42:46,020][__main__][INFO] - Trial 123 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:46,021][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:46,021][__main__][INFO] - Starting trial 124...
[2025-02-28 11:42:46,129][__main__][INFO] - Trial 124 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:46,129][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:46,129][__main__][INFO] - Starting trial 125...
[2025-02-28 11:42:46,237][__main__][INFO] - Trial 125 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:46,237][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:46,237][__main__][INFO] - Starting trial 126...
[2025-02-28 11:42:46,345][__main__][INFO] - Trial 126 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:46,345][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:46,345][__main__][INFO] - Starting trial 127...
[2025-02-28 11:42:46,454][__main__][INFO] - Trial 127 completed in 32 steps. Questions correct: 1/4
[2025-02-28 11:42:46,454][__main__][INFO] - Estimated cost so far: 0
[2025-02-28 11:42:46,454][__main__][INFO] - Estimated total cost: 0
